source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:MF,GO:0005488,binding,0.00331674411799571,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",15131,86,74,23512,0.8604651162790697,0.004890621902055383,query_1,['GO:0003674'],"['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000048782', 'ENSMUSG00000053219', 'ENSMUSG00000062762', 'ENSMUSG00000002550', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000024747', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000001763', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000020019', 'ENSMUSG00000066613', 'ENSMUSG00000111375', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000038215', 'ENSMUSG00000044864', 'ENSMUSG00000046562', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['IDA', 'IEA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IPI', 'IEA'], ['IEA'], ['IPI', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IPI', 'IEA'], ['ISO'], ['IEA'], ['IEA'], ['IDA', 'IPI', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IMP', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IPI', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IDA', 'IPI', 'ISA', 'IEA'], ['IPI', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IDA', 'IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IDA'], ['IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IPI', 'ISS', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IEA'], ['IPI', 'IEA'], ['NAS', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IPI', 'ISS', 'IEA'], ['ISO']]"
GO:BP,GO:0000278,mitotic cell cycle,0.006124925717236039,True,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194]",728,81,12,24936,0.14814814814814814,0.016483516483516484,query_1,['GO:0007049'],"['ENSMUSG00000036435', 'ENSMUSG00000021701', 'ENSMUSG00000029430', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000039960', 'ENSMUSG00000001440', 'ENSMUSG00000029029', 'ENSMUSG00000028312', 'ENSMUSG00000029580', 'ENSMUSG00000047710', 'ENSMUSG00000020381']","[['NAS'], ['IMP', 'ISS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['NAS'], ['ISS', 'IEA'], ['ISS', 'IEA']]"
GO:BP,GO:0097191,extrinsic apoptotic signaling pathway,0.00743809756535634,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with either a ligand binding to a cell surface receptor, or a ligand being withdrawn from a cell surface receptor (e.g. in the case of signaling by dependence receptors), and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, GOC:yaf, PMID:17340152]",205,81,7,24936,0.08641975308641975,0.03414634146341464,query_1,"['GO:0007166', 'GO:0097190']","['ENSMUSG00000041324', 'ENSMUSG00000013698', 'ENSMUSG00000033860', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032058', 'ENSMUSG00000031639']","[['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['IEA'], ['IEA']]"
GO:BP,GO:2001235,positive regulation of apoptotic signaling pathway,0.007509314727416808,True,"""Any process that activates or increases the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",133,81,6,24936,0.07407407407407407,0.045112781954887216,query_1,"['GO:0009967', 'GO:0043065', 'GO:0097190', 'GO:2001233']","['ENSMUSG00000026932', 'ENSMUSG00000062762', 'ENSMUSG00000041324', 'ENSMUSG00000013698', 'ENSMUSG00000040385', 'ENSMUSG00000032058']","[['IEA'], ['IMP'], ['ISS', 'IEA'], ['IDA'], ['IMP'], ['IEA']]"
GO:CC,GO:0005925,focal adhesion,0.007936519462672107,True,"""A cell-substrate junction that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments. In insects focal adhesion has also been referred to as hemi-adherens junction (HAJ)."" [GOC:aruk, GOC:bc, ISBN:0124325653, ISBN:0815316208, PMID:10419689, PMID:12191915, PMID:15246682, PMID:1643657, PMID:16805308, PMID:19197329, PMID:23033047, PMID:26923917, PMID:28796323, PMID:8314002]",174,87,6,25413,0.06896551724137931,0.034482758620689655,query_1,['GO:0030055'],"['ENSMUSG00000036452', 'ENSMUSG00000039960', 'ENSMUSG00000029580', 'ENSMUSG00000006386', 'ENSMUSG00000025810', 'ENSMUSG00000058056']","[['IEA'], ['IEA'], ['ISS'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA']]"
GO:BP,GO:2001241,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,0.008354493115477726,True,"""Any process that activates or increases the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand."" [GOC:mtg_apoptosis]",11,81,3,24936,0.037037037037037035,0.2727272727272727,query_1,"['GO:0097192', 'GO:2001238', 'GO:2001239']","['ENSMUSG00000041324', 'ENSMUSG00000040385', 'ENSMUSG00000032058']","[['ISS', 'IEA'], ['IMP'], ['IEA']]"
GO:BP,GO:1903047,mitotic cell cycle process,0.008947029020299589,True,"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",627,81,11,24936,0.13580246913580246,0.017543859649122806,query_1,"['GO:0000278', 'GO:0022402']","['ENSMUSG00000036435', 'ENSMUSG00000021701', 'ENSMUSG00000029430', 'ENSMUSG00000041324', 'ENSMUSG00000039960', 'ENSMUSG00000001440', 'ENSMUSG00000029029', 'ENSMUSG00000028312', 'ENSMUSG00000029580', 'ENSMUSG00000047710', 'ENSMUSG00000020381']","[['NAS'], ['IMP', 'ISS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['NAS'], ['ISS', 'IEA'], ['ISS', 'IEA']]"
GO:BP,GO:2001236,regulation of extrinsic apoptotic signaling pathway,0.010091312262431224,True,"""Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",140,81,6,24936,0.07407407407407407,0.04285714285714286,query_1,"['GO:0097191', 'GO:2001233']","['ENSMUSG00000041324', 'ENSMUSG00000013698', 'ENSMUSG00000033860', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032058']","[['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['IEA']]"
GO:BP,GO:0007166,cell surface receptor signaling pathway,0.010406191836317647,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor located on the cell surface. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling]",2433,81,22,24936,0.2716049382716049,0.009042334566378957,query_1,['GO:0007165'],"['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000072235', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000035158', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000045005']","[['IMP', 'IGI', 'IEA'], ['ISO', 'IEA'], ['IEA'], ['IDA'], ['IEP', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IMP'], ['IMP'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI', 'ISS', 'IEA']]"
GO:CC,GO:0030055,cell-substrate junction,0.011184692993634678,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",185,87,6,25413,0.06896551724137931,0.032432432432432434,query_1,['GO:0070161'],"['ENSMUSG00000036452', 'ENSMUSG00000039960', 'ENSMUSG00000029580', 'ENSMUSG00000006386', 'ENSMUSG00000025810', 'ENSMUSG00000058056']","[['IEA'], ['IEA'], ['ISS'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA']]"
GO:BP,GO:0001525,angiogenesis,0.012703171370572986,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",528,81,10,24936,0.12345679012345678,0.01893939393939394,query_1,"['GO:0048514', 'GO:0048646']","['ENSMUSG00000019929', 'ENSMUSG00000021701', 'ENSMUSG00000027435', 'ENSMUSG00000004951', 'ENSMUSG00000006386', 'ENSMUSG00000025810', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000045092', 'ENSMUSG00000045005']","[['ISO', 'IEA'], ['IMP'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IMP', 'IGI', 'IC', 'IEA'], ['IDA', 'IEA'], ['IGI'], ['IDA', 'IEA'], ['IMP', 'IEA']]"
GO:CC,GO:0043231,intracellular membrane-bounded organelle,0.014222998353960558,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",13719,87,65,25413,0.7471264367816092,0.004737954661418471,query_1,"['GO:0043227', 'GO:0043229']","['ENSMUSG00000026768', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000039405', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000070985', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000039804', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000031844', 'ENSMUSG00000038759', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000066613', 'ENSMUSG00000030759', 'ENSMUSG00000111375', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000036083', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['IEA'], ['IEA'], ['TAS'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IC', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['HDA', 'ISO', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['HDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
GO:BP,GO:0035556,intracellular signal transduction,0.014608792915738172,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",2485,81,22,24936,0.2716049382716049,0.008853118712273641,query_1,['GO:0007165'],"['ENSMUSG00000019929', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000042700', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000051316', 'ENSMUSG00000020381', 'ENSMUSG00000031639', 'ENSMUSG00000009291']","[['ISO', 'IEA'], ['IMP', 'IEA'], ['ISS'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IGI', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['ISO']]"
GO:BP,GO:0007049,cell cycle,0.014955072346157455,True,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",1402,81,16,24936,0.19753086419753085,0.011412268188302425,query_1,['GO:0009987'],"['ENSMUSG00000036435', 'ENSMUSG00000072235', 'ENSMUSG00000021701', 'ENSMUSG00000029430', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000039960', 'ENSMUSG00000001440', 'ENSMUSG00000029029', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000029580', 'ENSMUSG00000047710', 'ENSMUSG00000001525', 'ENSMUSG00000020381', 'ENSMUSG00000038215']","[['NAS'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['ISO', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'IEA']]"
GO:CC,GO:0043226,organelle,0.01590867557599245,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",15409,87,70,25413,0.8045977011494253,0.004542799662534882,query_1,['GO:0110165'],"['ENSMUSG00000026768', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000039405', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000070985', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000031844', 'ENSMUSG00000038759', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000066613', 'ENSMUSG00000030759', 'ENSMUSG00000111375', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000036083', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000038215', 'ENSMUSG00000046562', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IDA', 'ISO', 'NAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IC', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IPI', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'ISO', 'TAS', 'NAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'ISO', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['HDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
GO:CC,GO:0005912,adherens junction,0.01603188720329508,True,"""A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules."" [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]",121,87,5,25413,0.05747126436781609,0.04132231404958678,query_1,['GO:0005911'],"['ENSMUSG00000031788', 'ENSMUSG00000001763', 'ENSMUSG00000029580', 'ENSMUSG00000040385', 'ENSMUSG00000031871']","[['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA']]"
GO:CC,GO:0043229,intracellular organelle,0.01619174434804178,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",15076,87,69,25413,0.7931034482758621,0.004576810825152561,query_1,"['GO:0005622', 'GO:0043226']","['ENSMUSG00000026768', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000039405', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000070985', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000031844', 'ENSMUSG00000038759', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000066613', 'ENSMUSG00000030759', 'ENSMUSG00000111375', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000036083', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000038215', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IDA', 'ISO', 'NAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IC', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IPI', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'ISO', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'ISO', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['HDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
